"scene_id","title","release_year","scene_location","scene_location","production_co","director","filming_type","zip_code","start_date","end_date"
"619274","Copycat","1995","Twin Peaks","twin peaks","Regency Enterprises","Jon Amiel","Feature Film","94114","12/5/1995","12/8/1995"
"212561","Copycat","1995","Sound Factory (1st and Harrison Streets)","sound factory (1st and harrison streets)","Regency Enterprises","Jon Amiel","Feature Film","94105","7/16/1995","7/19/1995"
"508169","Copycat","1995","Java House (Pier 40, Embarcadero)","java house (pier 40 embarcadero)","Regency Enterprises","Jon Amiel","Feature Film","94107","3/24/1995","3/27/1995"
"465108","Copycat","1995","Alta Plaza Park","alta plaza park","Regency Enterprises","Jon Amiel","Feature Film","94115","6/21/1995","6/24/1995"
"335580","Copycat","1995","82 & 67 Rico Way (Marina District)","82 & 67 rico way (marina district)","Regency Enterprises","Jon Amiel","Feature Film","94123","9/7/1995","9/10/1995"
"843924","Jade","1995","Japanese Tea Garden (Hagiwara Tea Garden Drive, Golden Gate Park)","japanese tea garden (hagiwara tea garden drive golden gate park)","Paramount Pictures","William Friedkin","Feature Film","94118","5/3/1995","5/6/1995"
"474480","Jade","1995","Fior d' Italia (601 Union Street at Stockton)","fior d' italia (601 union street at stockton)","Paramount Pictures","William Friedkin","Feature Film","94133","4/20/1995","4/23/1995"
"981024","Jade","1995","Fairmont Hotel (950 Mason Street, Nob Hill)","fairmont hotel (950 mason street nob hill)","Paramount Pictures","William Friedkin","Feature Film","94108","10/22/1995","10/25/1995"
"799498","Jade","1995","Lombard & Hyde Streets","lombard & hyde streets","Paramount Pictures","William Friedkin","Feature Film","94133","5/16/1995","5/19/1995"
"606707","Jade","1995","Hall of Justice (850 Bryant Street)","hall of justice (850 bryant street)","Paramount Pictures","William Friedkin","Feature Film","94103","12/17/1995","12/20/1995"
"712920","Jade","1995","Washington Square (North Beach)","washington square (north beach)","Paramount Pictures","William Friedkin","Feature Film","94133","9/20/1995","9/23/1995"
"844786","Jade","1995","War Memorial Opera House (401 Van Ness Avenue)","war memorial opera house (401 van ness avenue)","Paramount Pictures","William Friedkin","Feature Film","94102","9/4/1995","9/7/1995"
"969047","Jade","1995","Sheraton Palace Hotel (639 Market Street)","sheraton palace hotel (639 market street)","Paramount Pictures","William Friedkin","Feature Film","94105","8/6/1995","8/9/1995"
"405154","Jade","1995","Palace of Fine Arts","palace of fine arts","Paramount Pictures","William Friedkin","Feature Film","94123","3/16/1995","3/19/1995"
"927794","Nine Months","1995","The Malloch Apartment Building (1360 Montgomery Street)","the malloch apartment building (1360 montgomery street)","1492 Pictures","Chris Columbus","Feature Film","94133","5/3/1995","5/6/1995"
"396700","Nine Months","1995","Wasteland Store (1600 Haight Street)","wasteland store (1600 haight street)","1492 Pictures","Chris Columbus","Feature Film","94117","10/23/1995","10/26/1995"
"642001","Nine Months","1995","Star's Café (55 Golden Gate Avenue at Van Ness)","star's café (55 golden gate avenue at van ness)","1492 Pictures","Chris Columbus","Feature Film","94102","3/12/1995","3/15/1995"
"342910","Nine Months","1995","St. Peter & Paul's Church (666 Filbert Street, Washington Square)","st peter & paul's church (666 filbert street washington square)","1492 Pictures","Chris Columbus","Feature Film","94133","6/27/1995","6/30/1995"
"960769","Nine Months","1995","San Francisco General Hospital Medical Center (1001 Potrero Avenue, Potrero Hill)","san francisco general hospital medical center (1001 potrero avenue potrero hill)","1492 Pictures","Chris Columbus","Feature Film","94110","12/18/1995","12/21/1995"
"123541","Nine Months","1995","Pierce Street between Pacific & Green Streets","pierce street between pacific & green streets","1492 Pictures","Chris Columbus","Feature Film","94123","12/26/1995","12/29/1995"
"451661","Nine Months","1995","Montgomery & Vallejo Streets","montgomery & vallejo streets","1492 Pictures","Chris Columbus","Feature Film","94133","2/25/1995","2/28/1995"
"557902","Nine Months","1995","Marathon Plaza (303 2nd Street)","marathon plaza (303 2nd street)","1492 Pictures","Chris Columbus","Feature Film","94107","8/21/1995","8/24/1995"
"498373","Nine Months","1995","Jones Street at Bush","jones street at bush","1492 Pictures","Chris Columbus","Feature Film","94109","9/9/1995","9/12/1995"
"879507","Nine Months","1995","Jack Kerouac Alley between Columbus & Grant Streets","jack kerouac alley between columbus & grant streets","1492 Pictures","Chris Columbus","Feature Film","94133","2/17/1995","2/20/1995"
"812649","Nine Months","1995","Chrissy Field","chrissy field","1492 Pictures","Chris Columbus","Feature Film","94129","12/14/1995","12/17/1995"
"983248","Nine Months","1995","Belli Building (722 Montgomery Street at Washington)","belli building (722 montgomery street at washington)","1492 Pictures","Chris Columbus","Feature Film","94111","2/3/1995","2/6/1995"
"671465","Nine Months","1995","Alamo Square","alamo square","1492 Pictures","Chris Columbus","Feature Film","94115","11/20/1995","11/23/1995"
"973370","Nine Months","1995","60 Spear Street","60 spear street","1492 Pictures","Chris Columbus","Feature Film","94105","2/7/1995","2/10/1995"
"252745","Nine Months","1995","101 Henry Adams Place, 4th Floor","101 henry adams place 4th floor","1492 Pictures","Chris Columbus","Feature Film","94103","4/16/1995","4/19/1995"
"924520","The Net","1995","Moscone Convention Center","moscone convention center","Columbia Pictures Corp.","Irwin Winkler","Feature Film","94103","11/1/1995","11/4/1995"
"461562","The Net","1995","Montgomery & Market Streets","montgomery & market streets","Columbia Pictures Corp.","Irwin Winkler","Feature Film","94104","10/10/1995","10/13/1995"
"587890","Dream for an Insomniac","1996","Baker Beach","baker beach","Triton Productions","Tiffanie DeBartolo","Feature Film","94129","11/7/1996","11/10/1996"
"553593","Dream for an Insomniac","1996","Elbo Room (647 Valencia Street)","elbo room (647 valencia street)","Triton Productions","Tiffanie DeBartolo","Feature Film","94110","11/7/1996","11/10/1996"
"543407","Homeward Bound II: Lost in San Francisco","1996","Pier 39 (Fisherman's Wharf)","pier 39 (fisherman's wharf)","Walt Disney Pictures","David R. Ellis","Feature Film","94133","9/1/1996","9/4/1996"
"613686","Mother","1996","Golden Gate Bridge","golden gate bridge","Paramount Pictures","Albert Brooks","Feature Film","94129","9/28/1996","10/1/1996"
"389851","Mother","1996","Fairmont Hotel (950 Mason Street, Nob Hill)","fairmont hotel (950 mason street nob hill)","Paramount Pictures","Albert Brooks","Feature Film","94108","9/3/1996","9/6/1996"
"422941","Phenomenon","1996","Treasure Island","treasure island","Touchstone Pictures","Jon Turteltaub","Feature Film","94130","11/13/1996","11/16/1996"
"929610","The Fan","1996","Candlestick Park (602 Jamestown Ave.)","candlestick park (602 jamestown ave)","Mandalay Entertainment","Tony Scott","Feature Film","94124","8/26/1996","8/29/1996"
"640314","The Rock","1996","Palace of Fine Arts (3301 Lyon Street)","palace of fine arts (3301 lyon street)","Hollywood Pictures","Michael Bay","Feature Film","94123","2/3/1996","2/6/1996"
"723571","The Rock","1996","The San Francisco Bay","the san francisco bay","Hollywood Pictures","Michael Bay","Feature Film","94112","6/2/1996","6/5/1996"
"418564","The Rock","1996","New Russian Hill Market (1198 Pacific Avenue at Jones)","new russian hill market (1198 pacific avenue at jones)","Hollywood Pictures","Michael Bay","Feature Film","94133","11/16/1996","11/19/1996"
"513945","The Rock","1996","Fairmont Hotel (950 Mason Street, Nob Hill)","fairmont hotel (950 mason street nob hill)","Hollywood Pictures","Michael Bay","Feature Film","94108","7/17/1996","7/20/1996"
"201358","The Rock","1996","Coit Tower","coit tower","Hollywood Pictures","Michael Bay","Feature Film","94133","6/3/1996","6/6/1996"
"210207","The Rock","1996","City Hall","city hall","Hollywood Pictures","Michael Bay","Feature Film","94102","1/6/1996","1/9/1996"
"512128","The Rock","1996","Alcatraz Island","alcatraz island","Hollywood Pictures","Michael Bay","Feature Film","94133","9/4/1996","9/7/1996"
"823870","A Smile Like Yours","1997","75 California Street","75 california street","Paramount Pictures","Keith Samples","Feature Film","94111","10/28/1997","10/31/1997"
"848265","A Smile Like Yours","1997","Grace Cathedral Episcopal Church (1100 California Street)","grace cathedral episcopal church (1100 california street)","Paramount Pictures","Keith Samples","Feature Film","94108","12/10/1997","12/13/1997"
"440604","A Smile Like Yours","1997","Hills Brothers Plaza (Embarcadero at Harrison Street)","hills brothers plaza (embarcadero at harrison street)","Paramount Pictures","Keith Samples","Feature Film","94105","7/13/1997","7/16/1997"
"678336","A Smile Like Yours","1997","San Francisco International Airport","san francisco international airport","Paramount Pictures","Keith Samples","Feature Film","94128","6/13/1997","6/16/1997"
"130828","Dream with the Fishes","1997","Pier 39","pier 39","3 Ring Circus Films","Finn Taylor","Feature Film","94133","11/2/1997","11/5/1997"
"456235","Dream with the Fishes","1997","Bay Bridge","bay bridge","3 Ring Circus Films","Finn Taylor","Feature Film","94612","11/5/1997","11/8/1997"
"234816","Flubber","1997","Treasure Island","treasure island","Walt Disney Pictures","Les Mayfield","Feature Film","94130","5/27/1997","5/30/1997"
"765051","George of the Jungle","1997","755 Vallejo Street","755 vallejo street","Walt Disney Pictures","Sam Weisman","Feature Film","94133","8/3/1997","8/6/1997"
"783195","George of the Jungle","1997","The Tamalpais Building (1201 Greenwich Street at Hyde)","the tamalpais building (1201 greenwich street at hyde)","Walt Disney Pictures","Sam Weisman","Feature Film","94109","10/22/1997","10/25/1997"
"235604","George of the Jungle","1997","Neiman Marcus (150 Stockton Street, Union Square)","neiman marcus (150 stockton street union square)","Walt Disney Pictures","Sam Weisman","Feature Film","94108","11/18/1997","11/21/1997"
"557636","George of the Jungle","1997","First Bank (550 Montgomery Street at Commercial)","first bank (550 montgomery street at commercial)","Walt Disney Pictures","Sam Weisman","Feature Film","94104","4/19/1997","4/22/1997"
"615892","George of the Jungle","1997","Bay Bridge","bay bridge","Walt Disney Pictures","Sam Weisman","Feature Film","94612","4/25/1997","4/28/1997"
"243791","Metro","1997","Bush Street at Jones","bush street at jones","Touchstone Pictures","Thomas Carter","Feature Film","94109","9/11/1997","9/14/1997"
"838606","The Game","1997","Merchant Exchange Building (465 California Street)","merchant exchange building (465 california street)","Polygram Filmed Entertainment","David Fincher","Feature Film","94104","4/15/1997","4/18/1997"
"531392","The Game","1997","Washington Street & Waverly Place (Chinatown)","washington street & waverly place (chinatown)","Polygram Filmed Entertainment","David Fincher","Feature Film","94133","11/11/1997","11/14/1997"
"589678","The Game","1997","Stockton Tunnel Southern Approach Overhang (Bush & Stockton Streets, Chinatown)","stockton tunnel southern approach overhang (bush & stockton streets chinatown)","Polygram Filmed Entertainment","David Fincher","Feature Film","94108","8/21/1997","8/24/1997"
"617125","The Game","1997","Sheraton Palace Hotel (639 Market Street)","sheraton palace hotel (639 market street)","Polygram Filmed Entertainment","David Fincher","Feature Film","94105","9/2/1997","9/5/1997"
"789505","The Game","1997","Ritz-Carlton Hotel (600 Stockton Street)","ritz-carlton hotel (600 stockton street)","Polygram Filmed Entertainment","David Fincher","Feature Film","94109","1/16/1997","1/19/1997"
"134525","The Game","1997","Presidio (Golden Gate National Recreation Area)","presidio (golden gate national recreation area)","Polygram Filmed Entertainment","David Fincher","Feature Film","94941","5/17/1997","5/20/1997"
"296708","The Game","1997","Merchant Exchange Building","merchant exchange building","Polygram Filmed Entertainment","David Fincher","Feature Film","94104","12/11/1997","12/14/1997"
"758650","The Game","1997","Mason & California Streets (Nob Hill)","mason & california streets (nob hill)","Polygram Filmed Entertainment","David Fincher","Feature Film","94108","10/26/1997","10/29/1997"
"776528","The Game","1997","Harrison Street (The Embarcadero)","harrison street (the embarcadero)","Polygram Filmed Entertainment","David Fincher","Feature Film","94105","6/10/1997","6/13/1997"
"113885","The Game","1997","City Club (155 Sansome Street)","city club (155 sansome street)","Polygram Filmed Entertainment","David Fincher","Feature Film","94104","10/18/1997","10/21/1997"
"144150","The Game","1997","Bay Bridge","bay bridge","Polygram Filmed Entertainment","David Fincher","Feature Film","94612","6/9/1997","6/12/1997"
"716285","The Game","1997","Bank of America Building (555 California Street)","bank of america building (555 california street)","Polygram Filmed Entertainment","David Fincher","Feature Film","94104","2/22/1997","2/25/1997"
"647199","The Game","1997","301 Howard Street","301 howard street","Polygram Filmed Entertainment","David Fincher","Feature Film","94105","8/23/1997","8/26/1997"
"643514","The Game","1997","1 Bush Street","1 bush street","Polygram Filmed Entertainment","David Fincher","Feature Film","94104","7/24/1997","7/27/1997"
"261100","Around the Fire","1998","Ocean Beach","ocean beach","Paradigm Studio","John Jacobsen","Feature Film","94121","3/6/1998","3/9/1998"
"169065","City of Angels","1998","San Francisco Public Library Main Branch (100 Larkin Street)","san francisco public library main branch (100 larkin street)","Atlas Entertainment","Brad Silberling","Feature Film","94102","9/24/1998","9/27/1998"
"286224","Doctor Dolittle","1998","Webster Street","webster street","Twentieth Century Fox Film Cooperation","Betty Thomas","Feature Film","94115","7/11/1998","7/14/1998"
"850804","Doctor Dolittle","1998","Telegraph Hill Blvd (Telegraph Hill)","telegraph hill blvd (telegraph hill)","Twentieth Century Fox Film Cooperation","Betty Thomas","Feature Film","94133","9/27/1998","9/30/1998"
"740672","Doctor Dolittle","1998","Larkin & Hyde Streets","larkin & hyde streets","Twentieth Century Fox Film Cooperation","Betty Thomas","Feature Film","94109","8/28/1998","8/31/1998"
